FileName,Sentences,Label,text,AugmentedText,VAD,VAD_normalized
Ses01F_impro05_F012.wav,"Are there candid cameras? Is this that movie? There's that show, right? Airplane, airline.",ang,ARE THERE CANDID CAMERAS IS THIS THAT MOVIE . THERE'S THAT SHOW RIGHT AIRPLANE AIRLINE .,"Are there open cameras? Is that this movie? There's this show, right? Plane, airline.","[2.5, 3.5, 3.0]","[0.5, 0.7, 0.6]"
Ses01F_impro05_F014.wav,"You're kidding me, this is a joke.",ang,YOU'RE KIDDING ME THIS IS A JOKE .,You're kidding me. It's a joke.,"[1.5, 4.0, 4.0]","[0.3, 0.8, 0.8]"
Ses01F_impro05_F015.wav,Do you have any idea-- fifty dollars? That's supposed to replace everything that I have? Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that. It was incredibly expensive.,ang,DO YOU HAVE ANY IDEA . FIFTY DOLLARS THAT'S SUPPOSED TO REPLACE EVERYTHING THAT I HAVE . DO YOU UNDERSTAND HOW MUCH I HAVE PACKED IN THERE  NOT ONLY DOES  IT HAVE SENTIMENTAL VALUE IT CAN'T BE REPLACED LIKE  THAT  IT WAS INCREDIBLY EXPENSIVE .,Do you have an idea... $50? This is supposed to replace all that I have? Do you understand how much I've packed in there? Not only does it have sentimental value; it can't be replaced like this,"[1.5, 4.5, 4.5]","[0.3, 0.9, 0.9]"
Ses01F_impro05_F016.wav,We flew in from Paris. I've been shopping for three weeks.,ang,WE FLEW IN FROM PARIS  I'VE BEEN SHOPPING  FOR THREE WEEKS .,"We flew in from Paris, I've been shopping for three weeks.","[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses01F_impro05_F017.wav,I don't care what you're freaking sign says. Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,ang,I DON'T CARE WHAT YOU'RE FREAKING SIGN  SAYS . SOMEBODY SOMEBODY NEEDS TO REPLACE  EVERYTHING I'VE GOT THERE . AND . GIVE ME MONEY FOR MY INCONVENIENCE .,Someone has to replace everything I have and give me money for my inconvenience.,"[1.5, 5.0, 4.5]","[0.3, 1.0, 0.9]"
Ses01F_impro05_F018.wav,Do you understand who my husband is?,ang,DO YOU UNDERSTAND WHO MY HUSBAND IS .,Do you understand who my husband is?,"[1.5, 4.0, 4.0]","[0.3, 0.8, 0.8]"
Ses01F_impro05_F019.wav,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",ang,IF YOU'RE IF YOU'RE IF YOU'RE LOOKING FOR A LAWSUIT BABY YOU'VE  FOUND IT .,"If you... if you're looking for a lawsuit, baby, you found it.","[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses01F_impro05_F020.wav,Oh-Oh. It's a gift. You're-You're helping me out here?,ang,OH  OH . IT'S A GIFT YOU'RE YOU'RE HELPING ME OUT HERE .,"Oh, this is a gift, you're helping me out here?","[1.5, 4.5, 4.5]","[0.3, 0.9, 0.9]"
Ses01F_impro05_F021.wav,You are cruising for a bruising. You are in so much trouble.,ang,YOU ARE CRUISING FOR A BRUISING YOU ARE IN SO MUCH TROUBLE .,"You're going to a bruising, you're in so much trouble.","[1.5, 4.5, 4.5]","[0.3, 0.9, 0.9]"
Ses01F_impro05_F022.wav,Who's in charge? Who is the president of Jet Blue?,ang,WHO'S IN CHARGE . WHO IS THE PRESIDENT OF JET BLUE .,Who's the president of Jet Blue?,"[1.5, 4.5, 4.0]","[0.3, 0.9, 0.8]"
Ses01F_impro05_F023.wav,Because I probably know him.,ang,BECAUSE I PROBABLY KNOW HIM .,Because I probably know him.,"[2.0, 3.0, 4.0]","[0.4, 0.6, 0.8]"
Ses01F_impro05_F024.wav,Yeah.,ang,YEAH .,"Yeah, sure.","[2.0, 3.0, 4.0]","[0.4, 0.6, 0.8]"
Ses01F_impro05_F025.wav,"I don't want money, I want my clothes.",ang,I DON'T WANT MONEY I WANT MY CLOTHES .,"I don't want money, I want my clothes.","[1.5, 4.5, 4.5]","[0.3, 0.9, 0.9]"
Ses01F_impro05_F026.wav,What's your name?,ang,WHAT'S YOUR NAME .,What's your name?,"[2.0, 3.5, 3.5]","[0.4, 0.7, 0.7]"
Ses01F_impro05_F028.wav,Okay. I'll do that.,ang,OKAY . I'LL DO THAT .,"Okay, I will.","[2.0, 3.0, 4.0]","[0.4, 0.6, 0.8]"
Ses01F_impro05_F029.wav,I don't think you have done everything you could do because I don't have my bag here yet.,ang,I DON'T THINK YOU HAVE DONE EVERYTHING YOU COULD DO BECAUSE I DON'T HAVE MY BAG HERE YET .,I don't think you did everything you could because I haven't got my bag here yet.,"[1.5, 3.0, 3.5]","[0.3, 0.6, 0.7]"
Ses01F_impro05_F030.wav,A letter? I'll make a personal phone call.,ang,A LETTER . I'LL MAKE A PERSONAL PHONE CALL .,I'll make a personal call.,"[2.0, 3.0, 3.5]","[0.4, 0.6, 0.7]"
Ses01F_impro05_M000.wav,Hi. Thanks for waiting.,neu,HI THANKS FOR WAITING .,Thanks for waiting.,"[4.0, 2.5, 2.0]","[0.8, 0.5, 0.4]"
Ses01F_impro05_M001.wav,Can I help you?,hap,CAN I HELP YOU .,Can I help you?,"[4.0, 2.5, 2.0]","[0.8, 0.5, 0.4]"
Ses01F_impro05_M002.wav,Uh huh.,hap,UH HUH .,"Uh, uh.","[4.0, 2.5, 2.0]","[0.8, 0.5, 0.4]"
Ses01F_impro05_M003.wav,Okay.,neu,OKAY .,All right.,"[4.0, 2.5, 2.0]","[0.8, 0.5, 0.4]"
Ses01F_impro05_M004.wav,Okay.,neu,OKAY .,All right.,"[3.5, 1.5, 2.0]","[0.7, 0.3, 0.4]"
Ses01F_impro05_M005.wav,Okay. Great. I'm really sorry that you had to do that. What's your last name? Let's start there.,neu,OKAY GREAT I'M . REALLY SORRY THAT YOU . HAD TO DO THAT WHAT'S YOUR LAST NAME LET'S START THERE .,"Well, I'm really sorry you had to do this.","[3.5, 2.5, 2.0]","[0.7, 0.5, 0.4]"
Ses01F_impro05_M006.wav,Okay.,neu,OKAY .,All right.,"[3.5, 2.5, 2.0]","[0.7, 0.5, 0.4]"
Ses01F_impro05_M007.wav,all right- okay. And you lost your bag? Is that- that the issue?,neu,ALL RIGHT . OKAY . AND YOU LOST YOUR BAG  IS THAT  THAT THE ISSUE .,"Okay, and you lost your bag?","[3.5, 2.5, 2.0]","[0.7, 0.5, 0.4]"
Ses01F_impro05_M008.wav,Uh-huh.,neu,UH HUH .,I'm not able to see you.,"[3.0, 2.5, 2.0]","[0.6, 0.5, 0.4]"
Ses01F_impro05_M009.wav,"Yeah. Yeah, I don't see- I don't see any--",neu,YEAH YEAH I . DON'T SEE I  DON'T SEE . ANY .,"Yeah, I don't see any...","[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M010.wav,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",neu,I DON'T SEE ANY RECORD OF IT AND I  USUALLY WHEN I DON'T SEE A RECORD OF IT THAT MEANS UM .,"I don't see any records of it, and normally, if I don't see any records of it, that means...","[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M011.wav,"we've mistakenly lost your baggage. We're very sorry. On behalf of Jet Blue I would like to apologize for any inconvenience. I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us. I'm very sorry, once again...",neu,WE'VE MISTAKENLY LOST YOUR BAGGAGE  WE'RE VERY SORRY . ON . BEHALF OF JET BLUE I WOULD LIKE TO APOLOGIZE FOR ANY INCONVENIENCE  I AM ALLOWED TO ISSUE YOU A FIFTY  DOLLAR  GIFT CARD WHICH YOU CAN USE . ANY  FUTURE FLIGHTS YOU WANT TO TAKE WITH US  I'M VERY SORRY ONCE AGAIN .,"We have lost your luggage wrongly. We are very sorry. On behalf of Jet Blue I would like to apologize for all inconveniences. I can issue you a $50 gift card, which","[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M012.wav,"for such an inconvenience and your bag, but",neu,FOR SUCH AN INCONVENIENCE AND YOUR BAG  BUT .,"for such inconvenience and your bag, but","[2.5, 2.0, 1.5]","[0.5, 0.4, 0.3]"
Ses01F_impro05_M013.wav,Yeah.,neu,YEAH .,Yes.,"[2.5, 2.0, 1.5]","[0.5, 0.4, 0.3]"
Ses01F_impro05_M014.wav,"No, no.",neu,NO NO .,"No, no.","[2.5, 2.5, 1.5]","[0.5, 0.5, 0.3]"
Ses01F_impro05_M015.wav,"No, no. This is real.",neu,NO NO . THIS . IS REAL .,"No, no, that's real.","[2.5, 2.0, 1.5]","[0.5, 0.4, 0.3]"
Ses01F_impro05_M016.wav,"No. I'm just giving you money, the bag is gone. If it's not here, I'm really sorry there is nothing I can do because...",neu,NO I'M JUST GIVING YOU MONEY  THE BAG IS . GONE  IF IT'S NOT HERE I'M  REALLY SORRY THERE IS NOTHING I CAN DO BECAUSE .,"No, I'm just giving you money, and the bag's gone, and if she's not here, I'm really sorry I can't do anything because...","[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M017.wav,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,neu,THIS IS THE ONLY TRACK RECORD THAT WE HAVE AND IF IT'S NOT LISTED HERE THEN IT'S  PROBABLY NOT  ANYWHERE .,"This is the only track record we have, and if it is not listed here, it is probably nowhere.","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses01F_impro05_M019.wav,Yes.,neu,YES .,"Yes, I did.","[2.5, 2.0, 2.0]","[0.5, 0.4, 0.4]"
Ses01F_impro05_M020.wav,I know.,neu,I KNOW .,I know.,"[2.5, 2.0, 2.0]","[0.5, 0.4, 0.4]"
Ses01F_impro05_M022.wav,Okay. Calm-,neu,OKAY . CALM .,"Okay, calm down.","[2.5, 2.0, 2.0]","[0.5, 0.4, 0.4]"
Ses01F_impro05_M023.wav,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",neu,ACTUALLY WE ARE NOT NECESSARILY LIABLE TO . GIVE . YOU TO . EVEN GIVE YOU THIS FIFTY DOLLARS SO IT'S ACTUALLY IT'S ACTUALLY  REALLY .,"Actually, we're not necessarily liable to give you this $50, so... it's actually... it's really...","[2.5, 3.5, 2.5]","[0.5, 0.7, 0.5]"
Ses01F_impro05_M024.wav,"We are actually not even allowed-- you know, like we don't have to give you this fifty dollars. We don't have to do that.",neu,WE ARE ACTUALLY NOT EVEN . ALLOWED YOU KNOW LIKE WE DON'T HAVE TO GIVE YOU THIS . FIFTY DOLLARS WE DON'T HAVE TO DO THAT .,We're not even allowed... like we don't have to give you that 50 bucks.,"[2.5, 3.0, 2.5]","[0.5, 0.6, 0.5]"
Ses01F_impro05_M025.wav,It's a gift.,neu,IT'S A . GIFT .,It's a gift.,"[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M026.wav,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",neu,YOU KNOW THE AIRLINES CAN NOT BE HELD RESPONSIBLE FOR EVERY . BAG OF LUGGAGE THAT COMES THROUGH  HERE .,"You know, the airlines can't be held responsible for every bag that gets through here.","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses01F_impro05_M027.wav,With the amount of--,neu,WITH THE AMOUNT OF .,With the amount of...,"[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M028.wav,"Um, actually, I don't know. I don't know. Oh really?",neu,UM ACTUALLY I DON'T KNOW . I DON'T KNOW . OH REALLY .,"I don't know, I don't know.","[2.5, 2.5, 2.0]","[0.5, 0.5, 0.4]"
Ses01F_impro05_M029.wav,Well then maybe you can just call him and he can give you more money. But right now all I can do--,neu,WELL THEN MAYBE YOU CAN JUST CALL HIM AND HE CAN . GIVE YOU MORE MONEY  BUT RIGHT NOW ALL I CAN . DO .,"Maybe you can call him and he can give you more money, but now I can only...","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses01F_impro05_M030.wav,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",neu,RIGHT NOW ALL I CAN DO IS JUST GIVE YOU THIS FIFTY DOLLARS I'M REALLY SORRY .,"Right now, I can only give you this $50, I'm really sorry.","[3.0, 2.5, 2.0]","[0.6, 0.5, 0.4]"
Ses01F_impro05_M031.wav,Oh. My name is Sean. Hi.,neu,OH MY NAME IS SEAN . HI .,My name is Sean.,"[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses01F_impro05_M034.wav,"If you want, you can write a letter. I can give you the address. Yes. An angry--",neu,IF YOU WANT  YOU  CAN WRITE A LETTER I CAN GIVE YOU THE ADDRESS  YES . AN ANGRY .,"If you want, you can write a letter, I can give you the address.","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses01F_impro05_M035.wav,"Or you can make a phone call. But I think a letter might be a little more-- in my impression, letters have more...",neu,OR YOU CAN MAKE A PHONE CALL BUT I THINK A LETTER MIGHT BE A LITTLE MORE . IN MY IMPRESSION . LETTERS HAVE  MORE .,"Or you can make a call, but I think a letter could be a little more... in my impression, letters have more...","[2.5, 2.0, 1.5]","[0.5, 0.4, 0.3]"
Ses01F_impro06_F002.wav,No.,sad,NO .,"No, no, no, no.","[2.0, 1.5, 2.5]","[0.4, 0.3, 0.5]"
Ses01F_impro06_F003.wav,That's sweet.,neu,THAT'S  SWEET .,That's sweet.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses01F_impro06_F004.wav,Thank you.,neu,THANK YOU .,Thank you.,"[3.5, 2.0, 3.0]","[0.7, 0.4, 0.6]"
Ses01F_impro06_F005.wav,I went to see her headstone a week or two ago.,sad,I . WENT TO SEE HER HEADSTONE  A WEEK OR TWO AGO .,I was at her gravestone a week or two ago.,"[2.0, 2.0, 4.0]","[0.4, 0.4, 0.8]"
Ses01F_impro06_F006.wav,"I used to go to cemeteries a lot before she died. I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",sad,I USED TO GO TO CEMETERIES A LOT  BEFORE SHE DIED . I JUST YOU . KNOW  I FELT . LIKE THEY WERE URBAN OASIS YOU . KNOW THERE IS ALWAYS  THIS GREEN  IN THE  CITY .,"I was often in cemeteries before she died. I just had the feeling that it was an urban oasis, you know, there's always this green in the city.","[3.5, 3.0, 4.0]","[0.7, 0.6, 0.8]"
Ses01F_impro06_F007.wav,So I was like wandering around before. It takes forever to find her headstone; I always lose it. You know.,sad,SO I WAS LIKE WANDERING  AROUND BEFORE IT . TAKES FOREVER TO FIND HER HEADSTONE . I ALWAYS  LOSE IT . YOU KNOW .,So I was walking around like I used to. It takes forever to find her tombstone; I always lose it.,"[3.5, 3.0, 4.0]","[0.7, 0.6, 0.8]"
Ses01F_impro06_F008.wav,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone. And-,sad,SO I WAS LOOKING AT THIS OTHER ONE . AND THERE WAS LIKE A PIECE OF CANDY THERE  AND I  THOUGHT THAT I WOULD  TAKE THE CANDY AND PUT IT ON HER HEADSTONE  AND .,So I looked at this other guy and there was like a piece of candy there and I thought I was taking the candy and putting it on her tombstone.,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses01F_impro06_F009.wav,"this woman came up and, you know, it was hers. It was her person that was there.",neu,THIS WOMAN  CAME  UP  AND  YOU KNOW IT WAS HERS IT . WAS HER . PERSON . THAT WAS THERE .,"This woman came up and, you know, it was her, it was her person who was there.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses01F_impro06_F010.wav,"Yeah. And she was like, that's pathetic, I hope you enjoy it.",sad,YEAH AND SHE WAS LIKE  THAT'S PATHETIC  I  HOPE YOU ENJOY IT .,"Yeah, and she was like, that's pathetic, I hope you like it.","[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses01F_impro06_F011.wav,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine. She was like, I would rather have her back, honestly.",sad,AND I YOU KNOW I MEAN  I SAID I WAS SORRY AND I . BROUGHT IT BACK  TO HER KIND OF AND I . LIKE . PUT IT ON THE . GROUND AND  SHE WAS . LIKE . NO  IT'S FINE  SHE  WAS LIKE I  WOULD RATHER HAVE HER BACK  HONESTLY .,"And I, you know, I mean, I said I'm sorry and I brought it back to her and I like to put it on the floor and she was like, no, it's okay.","[2.0, 3.0, 4.0]","[0.4, 0.6, 0.8]"
Ses01F_impro06_F012.wav,"I don't know. It just, like, I felt so bad because I shouldn't have done it. I don't know. Whatever.",sad,I DON'T KNOW IT JUST  LIKE . I FELT SO BAD BECAUSE . I SHOULDN'T HAVE DONE . IT  I DON'T  KNOW  WHATEVER .,I just felt so bad because I shouldn't have.,"[2.0, 3.5, 4.5]","[0.4, 0.7, 0.9]"
Ses01F_impro06_F013.wav,I don't know.,sad,I DON'T KNOW .,I don't know.,"[2.0, 2.0, 2.0]","[0.4, 0.4, 0.4]"
Ses01F_impro06_F014.wav,At the cemetery?,sad,AT THE CEMETERY .,In the cemetery?,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses01F_impro06_F015.wav,couple hours.,sad,COUPLE HOURS .,A few hours.,"[2.0, 2.0, 2.5]","[0.4, 0.4, 0.5]"
Ses01F_impro06_F016.wav,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day. We ran through the sprinklers.",neu,I BROUGHT  I BROUGHT CHUCK WITH ME  HE WENT TO REDLANDS YEAH . FOR THE DAY . WE RAN THROUGH THE SPRINKLERS .,"I brought Chuck, he went to Redlands, yes, for the day, we walked through the sprinklers.","[4.0, 3.0, 3.5]","[0.8, 0.6, 0.7]"
Ses01F_impro06_F018.wav,Yeah. It's huge. Redlands is an old city so they have lots and lots of stones.,neu,YEAH . IT'S . HUGE  REDLANDS IS . AN OLD CITY . SO THEY HAVE LOTS AND LOTS OF STONES .,"Redlands is an old town, they have lots of stones.","[4.0, 3.0, 3.5]","[0.8, 0.6, 0.7]"
Ses01F_impro06_F019.wav,Yeah.,neu,YEAH .,"Yeah, right.","[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses01F_impro06_F020.wav,"It's weird. Whenever I go back to town, I think of her. I mean, it's like ... I mean we grew up together and she died when we were twenty one. And yeah. She had cancer, she had two brain tumors.",sad,IT'S WEIRD WHENEVER I GO BACK TO TOWN  I  THINK OF HER  I MEAN IT'S . LIKE  I MEAN WE GREW UP TOGETHER  AND  SHE DIED WHEN WE WERE TWENTY ONE . AND YEAH SHE HAD . CANCER SHE HAD TWO BRAIN TUMORS .,"When I go back to town, I think of her, I mean, it's like we grew up together and she died when we were twenty-one.","[2.5, 3.0, 4.0]","[0.5, 0.6, 0.8]"
Ses01F_impro06_F021.wav,"My best friend Heather. She's got a- we have a- we built this like little-- There's a park, Prospect Park. And there is like a garden section of it that we set up for her.",sad,MY BEST FRIEND HEATHER . SHE'S GOT A WE HAVE . A WE BUILT THIS LIKE . LITTLE  THERE'S A  PARK  PROSPECT  PARK AND THERE . IS LIKE A  GARDEN SECTION OF IT . THAT WE SET UP  FOR  HER .,"My best friend Heather, she has one... we have this... we have this little... there's a park, Prospect Park, and there's a garden section we've set up for her.","[2.0, 3.0, 4.0]","[0.4, 0.6, 0.8]"
Ses01F_impro06_F022.wav,She used to have these poetry parties on Memorial Day.,sad,SHE USED TO HAVE THESE  POETRY PARTIES  ON MEMORIAL DAY .,She had those poetry parties on Memorial Day.,"[4.0, 3.0, 3.5]","[0.8, 0.6, 0.7]"
Ses01F_impro06_F023.wav,Umm. Yeah.,sad,UMM YEAH .,"Yeah, yeah, that's it.","[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses01F_impro06_F024.wav,"And the last time before she died, I remember she couldn't really stand, umm...",sad,AND THE LAST TIME BEFORE SHE DIED I REMEMBER SHE  COULDN'T REALLY STAND UMM .,"And the last time she died, I remember she couldn't really stand, um...","[1.5, 2.0, 3.0]","[0.3, 0.4, 0.6]"
Ses01F_impro06_F025.wav,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized. And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head. It was cool.",sad,BUT . I MEAN . SHE  COULD BUT IT  WAS SO IT WAS KIND OF  SITTING AT HER FEET HOLDING . HER UP AND  SHE HAD THESE  POEMS SHE HAD MEMORIZED  AND I REMEMBER LOOKING UP SHE HAD  CURLY RED HAIR  AND THERE WAS THIS PALM TREE RIGHT BEHIND HER AND . IT  WAS  LIKE A . CROWN GROWING  RIGHT OUT . OF HER HEAD IT . WAS . COOL .,"But I mean, she could, but it was... it was sitting at her feet holding her up and she had those poems she had memorized. And I remember looking up, she had","[3.0, 3.5, 4.5]","[0.6, 0.7, 0.9]"
Ses01F_impro06_F026.wav,"Some, I guess. She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",sad,SOME I GUESS SHE MEMORIZED THIS . ONE JOHN DUNN . IT'S CALLED DEATH BE NOT PROUD AND .,"She memorized it, John Dunn, it's Death Be Not Proud.","[3.0, 3.0, 3.5]","[0.6, 0.6, 0.7]"
Ses01F_impro06_F027.wav,"There's another one, I can't remember.",neu,THERE'S ANOTHER ONE I CAN'T REMEMBER .,"There's one more thing, I can't remember.","[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses01F_impro06_F028.wav,"I remember, too, when we were-- she died at U.C.L.A. She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back. And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room. All she needs is a God damn audience. You know?",sad,I  REMEMBER TOO WHEN WE WERE . SHE DIED AT U C L A . SHE  HAD . BRAIN SURGERY AND . THERE WAS  NOT MUCH . HOPE . TO BEGIN  WITH . BUT . I GAVE BLOOD  FOR HER SURGERY  HER MOM AND I  BEFORE SO . WE DROPPED HER OFF IN THE WAITING ROOM AND THEN WE WERE GIVING BLOOD AND CAME BACK AND SHE  IN HER WHEELCHAIR LIKE CAN HARDLY DO ANYTHING . RECITING HER POETRY FOR THESE PEOPLE LIKE IN THE WAITING ROOM  ALL SHE NEEDS IS A GOD DAMN AUDIENCE  YOU KNOW .,"I remember too when we... she died in U.C.L.A. She had a brain surgery and there wasn't much hope to start with, but I gave blood for her surgery, her mother and I before","[3.0, 3.5, 4.0]","[0.6, 0.7, 0.8]"
Ses01F_impro06_M000.wav,"I'm sorry, Joy.",sad,I'M SORRY JOY .,"Sorry, Joy.","[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses01F_impro06_M001.wav,Is there anything I can get you? Do you want me to take care of anything for you or...?,neu,IS THERE ANYTHING I CAN GET YOU DO YOU WANT ME . TO . TAKE CARE OF ANYTHING FOR YOU OR .,Do you want me to take care of anything for you or...?,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses01F_impro06_M002.wav,...pick up anything?,neu,PICK UP ANYTHING .,... pick up anything?,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses01F_impro06_M003.wav,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,sad,YOU KNOW YOU ARE WELCOME TO STAY AT MY HOUSE IF YOU WANT TO  JUST . CHECK OUT  FOR A . COUPLE DAYS AND HANG OUT .,You're welcome to stay in my house if you just want to check out and hang out for a few days.,"[2.5, 2.0, 3.5]","[0.5, 0.4, 0.7]"
Ses01F_impro06_M004.wav,Hmm.,neu,HMM .,What's that?,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses01F_impro06_M005.wav,Oh. She was there?,neu,OH SHE WAS THERE .,"Oh, she was there?","[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses01F_impro06_M006.wav,Mmhmm.,neu,MMHMM .,I don't know anymore.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses01F_impro06_M007.wav,Yeah.,sad,YEAH .,Yes.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses01F_impro06_M008.wav,How long were you there for?,neu,HOW LONG WERE YOU THERE FOR .,How long were you there?,"[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses01F_impro06_M009.wav,Mmhmm.,neu,MMHMM .,I'm not here anymore.,"[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
